model,lookback,params,best_epoch,best_val_loss,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
lstm,8,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",13,0.0033972817473113537,0.06675554339743117,0.06563067464741398,6.4051792545006245,-0.06563067464741398,0.06563067464741398,101883.35880518537,99035.78967874008,51.58069831892285,-99035.78967874008,99035.78967874008,101883.35880518537,99035.78967874008
lstm,8,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",177,0.0016814845148473978,0.07144566662393187,0.06924688248547246,6.753408360723304,-0.06924688248547246,0.06924688248547246,106398.33355499028,102346.3727320903,53.02607668075563,-102346.3727320903,102346.3727320903,106398.33355499028,102346.3727320903
lstm,6,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",15,0.004511407110840082,0.07731698704128505,0.07622796325596501,7.44072564345315,-0.07622796325596501,0.07622796325596501,111786.23937917931,109093.40148017847,56.943965432430296,-109093.40148017847,109093.40148017847,111786.23937917931,109093.40148017847
lstm,6,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",164,0.0017704733181744814,0.07834659276483087,0.0756748559943073,7.3792502535518025,-0.0756748559943073,0.0756748559943073,112532.38892912446,108131.39547883472,55.987725862129366,-108131.39547883472,108131.39547883472,112532.38892912446,108131.39547883472
lstm,8,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.0025852706748992205,0.08623407394294871,0.08380048303517033,8.17382412349021,-0.08380048303517033,0.08380048303517033,119107.56262364014,115164.47387524476,59.818160389440045,-115164.47387524476,115164.47387524476,119107.56262364014,115164.47387524476
lstm,6,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",24,0.004723852500319481,0.09878233275214723,0.09704085616978338,9.470482620358792,-0.09704085616978338,0.09704085616978338,128554.58549160615,125472.51628977348,65.49348438617682,-125472.51628977348,125472.51628977348,128554.58549160615,125472.51628977348
lstm,12,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",18,0.006989800836890936,0.10174130682730649,0.10058979420574835,9.82062045612626,-0.10058979420574835,0.10058979420574835,130647.90863421331,128125.67622192514,67.08439014776675,-128125.67622192514,128125.67622192514,130647.90863421331,128125.67622192514
lstm,12,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",21,0.008636798709630966,0.10560271663386231,0.10467263488682439,10.221154084783564,-0.10467263488682439,0.10467263488682439,133176.07356543772,130888.29738714639,68.62982675443592,-130888.29738714639,130888.29738714639,133176.07356543772,130888.29738714639
lstm,8,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",180,0.00520339235663414,0.11180658295665759,0.10927729635151555,10.661870220574851,-0.10927729635151555,0.10927729635151555,136688.88428890775,133227.75670254353,69.49676584888171,-133227.75670254353,133227.75670254353,136688.88428890775,133227.75670254353
lstm,8,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",180,0.00520339235663414,0.11180658295665759,0.10927729635151555,10.661870220574851,-0.10927729635151555,0.10927729635151555,136688.88428890775,133227.75670254353,69.49676584888171,-133227.75670254353,133227.75670254353,136688.88428890775,133227.75670254353
lstm,8,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.00554164731875062,0.11181455260814817,0.10945142834099461,10.679693123507187,-0.10945142834099461,0.10945142834099461,136746.8366172978,133407.233679966,69.62779321664628,-133407.233679966,133407.233679966,136746.8366172978,133407.233679966
lstm,12,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",20,0.005741707514971495,0.11207781330495445,0.11015099315556218,10.750136621729578,-0.11015099315556218,0.11015099315556218,137051.43484815533,134025.3010481457,70.04526267089759,-134025.3010481457,134025.3010481457,137051.43484815533,134025.3010481457
lstm,12,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",43,0.007738638669252396,0.11272410774662946,0.11140684513958624,10.876436958711947,-0.11140684513958624,0.11140684513958624,137556.33579706264,135003.57623583786,70.7192965765446,-135003.57623583786,135003.57623583786,137556.33579706264,135003.57623583786
lstm,6,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",178,0.004455195739865303,0.11439720470079938,0.11128049521359136,10.854869387011219,-0.11128049521359136,0.11128049521359136,138006.8182556618,134157.80836311248,69.87314687930942,-134157.80836311248,134157.80836311248,138006.8182556618,134157.80836311248
lstm,6,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",180,0.004342150408774614,0.11468045979388149,0.11147041349323919,10.873010495751837,-0.11147041349323919,0.11147041349323919,138134.4019604315,134225.7647010596,69.89246905823421,-134225.7647010596,134225.7647010596,138134.4019604315,134225.7647010596
lstm,6,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",180,0.004342150408774614,0.11468045979388149,0.11147041349323919,10.873010495751837,-0.11147041349323919,0.11147041349323919,138134.4019604315,134225.7647010596,69.89246905823421,-134225.7647010596,134225.7647010596,138134.4019604315,134225.7647010596
lstm,6,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.0028761359862983227,0.11613220364520072,0.11187756090077092,10.90854315629045,-0.11187756090077092,0.11187756090077092,138530.24086595955,133917.86416168587,69.54182874823917,-133917.86416168587,133917.86416168587,138530.24086595955,133917.86416168587
lstm,12,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.004810386337339878,0.12309086305703597,0.11980905561360052,11.687019405401308,-0.11980905561360052,0.11980905561360052,142707.18209259442,139001.1253208768,72.48069435253967,-139001.1253208768,139001.1253208768,142707.18209259442,139001.1253208768
lstm,8,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",26,0.007261729799211025,0.12403563497569826,0.12192769377144505,11.899809973642709,-0.12192769377144505,0.12192769377144505,143634.21465084446,140666.7870299829,73.58233714370841,-140666.7870299829,140666.7870299829,143634.21465084446,140666.7870299829
lstm,12,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",13,0.013985715806484222,0.12449431229528055,0.12385759680184057,12.098615130328987,-0.12385759680184057,0.12385759680184057,144081.9914614421,142160.15342261977,74.75456172870436,-142160.15342261977,142160.15342261977,144081.9914614421,142160.15342261977
lstm,12,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",20,0.010599622502923012,0.1244713891149757,0.12338916985901524,12.048984485617906,-0.12338916985901524,0.12338916985901524,144087.5179658602,141820.9215805979,74.43654792079384,-141820.9215805979,141820.9215805979,144087.5179658602,141820.9215805979
lstm,8,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",13,0.012367314659059048,0.1260370491585832,0.12512643961819342,12.220187773980292,-0.12512643961819342,0.12512643961819342,144891.6895525141,142767.08578997094,74.99378747221351,-142767.08578997094,142767.08578997094,144891.6895525141,142767.08578997094
lstm,12,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",32,0.011760137975215912,0.12605408108112265,0.12501422791393926,12.208121787712237,-0.12501422791393926,0.12501422791393926,144904.69253061863,142681.62657406332,74.91340784318912,-142681.62657406332,142681.62657406332,144904.69253061863,142681.62657406332
lstm,12,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",17,0.012323113158345222,0.12825192652126016,0.12728468804272344,12.430578379154149,-0.12728468804272344,0.12728468804272344,146014.41917695987,143859.46314295352,75.56259028497378,-143859.46314295352,143859.46314295352,146014.41917695987,143859.46314295352
lstm,8,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",14,0.015359221026301384,0.13558404771513163,0.13484808831127812,13.171833871970911,-0.13484808831127812,0.13484808831127812,149510.80654270863,147567.29813771535,77.6156316937888,-147567.29813771535,147567.29813771535,149510.80654270863,147567.29813771535
lstm,8,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",23,0.01342967338860035,0.1356408329863801,0.13457129328163792,13.141944464127395,-0.13457129328163792,0.13457129328163792,149523.10801189317,147355.1067065732,77.41348368521788,-147355.1067065732,147355.1067065732,149523.10801189317,147355.1067065732
lstm,12,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",23,0.016198555007576942,0.13958227448609323,0.13881884841831854,13.559616082409768,-0.13881884841831854,0.13881884841831854,151311.8153226751,149365.7039389693,78.57243552757184,-149365.7039389693,149365.7039389693,151311.8153226751,149365.7039389693
lstm,6,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",21,0.011398270726203918,0.14012355747452857,0.1386586639157169,13.53856840091863,-0.1386586639157169,0.1386586639157169,151449.87765409757,149071.75777902728,78.23864189038908,-149071.75777902728,149071.75777902728,151449.87765409757,149071.75777902728
lstm,12,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",19,0.015092427842319012,0.13990713640701025,0.13903018264683414,13.579214987512248,-0.13903018264683414,0.13903018264683414,151453.76518984337,149433.93282333208,78.57596780697034,-149433.93282333208,149433.93282333208,151453.76518984337,149433.93282333208
lstm,8,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",10,0.015894126147031784,0.14114279427403542,0.140316337632262,13.705435202132321,-0.140316337632262,0.140316337632262,151983.89762211253,150007.24497125423,78.89839087047434,-150007.24497125423,150007.24497125423,151983.89762211253,150007.24497125423
lstm,12,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",21,0.015866827219724655,0.14130450400716213,0.14047602443607976,13.72094913986109,-0.14047602443607976,0.14047602443607976,152061.95200405648,150080.81950711829,78.93705735428897,-150080.81950711829,150080.81950711829,152061.95200405648,150080.81950711829
lstm,8,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",22,0.016632096841931343,0.1507163627792619,0.14967364399346045,14.618077419831483,-0.14967364399346045,0.14967364399346045,155874.0081515594,153823.15211730704,80.89474985237443,-153823.15211730704,153823.15211730704,155874.0081515594,153823.15211730704
lstm,12,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",11,0.020999101921916008,0.15853655571399164,0.15782678155811955,15.417934459425986,-0.15782678155811955,0.15782678155811955,158798.476591388,156972.0175985253,82.66502062453739,-156972.0175985253,156972.0175985253,158798.476591388,156972.0175985253
lstm,8,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",44,0.014271331019699574,0.1632266793961466,0.16111776857289006,15.728842574720971,-0.16111776857289006,0.16111776857289006,160121.14799339353,157659.32544506248,82.77093017914099,-157659.32544506248,157659.32544506248,160121.14799339353,157659.32544506248
lstm,8,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",44,0.014271331019699574,0.1632266793961466,0.16111776857289006,15.728842574720971,-0.16111776857289006,0.16111776857289006,160121.14799339353,157659.32544506248,82.77093017914099,-157659.32544506248,157659.32544506248,160121.14799339353,157659.32544506248
lstm,6,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",24,0.021164465695619583,0.16319997677788184,0.1624059501162403,15.864747567784018,-0.1624059501162403,0.1624059501162403,160397.25473783715,158548.6594917172,83.4905448069427,-158548.6594917172,158548.6594917172,160397.25473783715,158548.6594917172
lstm,8,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",30,0.01893804967403412,0.16346671199031745,0.16242129235180547,15.863887870273672,-0.16242129235180547,0.16242129235180547,160465.6741626805,158488.3253835226,83.40297619637843,-158488.3253835226,158488.3253835226,160465.6741626805,158488.3253835226
lstm,12,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",21,0.021703632548451424,0.16382452716532994,0.16303217737587622,15.925859626613043,-0.16303217737587622,0.16303217737587622,160616.83916298096,158767.51303665942,83.6095772286666,-158767.51303665942,158767.51303665942,160616.83916298096,158767.51303665942
lstm,8,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",17,0.02034292370080948,0.16429972950596003,0.1634374770394199,15.964875330384002,-0.1634374770394199,0.1634374770394199,160762.82467651775,158882.17102394623,83.65334096309566,-158882.17102394623,158882.17102394623,160762.82467651775,158882.17102394623
lstm,12,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",21,0.02591872774064541,0.16726431747108747,0.1667792740336292,16.295630687820285,-0.1667792740336292,0.1667792740336292,161730.08960422018,160063.48216577017,84.38263216678894,-160063.48216577017,160063.48216577017,161730.08960422018,160063.48216577017
lstm,6,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",14,0.025332670658826828,0.1707121150662424,0.17014035313042333,16.623119693442025,-0.17014035313042333,0.17014035313042333,162822.8463190822,161119.8727666855,84.92455214327815,-161119.8727666855,161119.8727666855,162822.8463190822,161119.8727666855
lstm,8,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",30,0.02227288857102394,0.17112155973254434,0.17023985712441136,16.62952522052717,-0.17023985712441136,0.17023985712441136,162943.09945051646,161084.33670156338,84.83491288708096,-161084.33670156338,161084.33670156338,162943.09945051646,161084.33670156338
lstm,12,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",29,0.0239427387714386,0.17385997803926412,0.17298829286011388,16.898138738834295,-0.17298829286011388,0.17298829286011388,163782.0328135787,161937.48765027063,85.29785311293485,-161937.48765027063,161937.48765027063,163782.0328135787,161937.48765027063
lstm,6,"{'hidden_size': 24, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",26,0.020224418491125107,0.17500338437990517,0.17373192338856389,16.96750901934147,-0.17373192338856389,0.17373192338856389,164042.95276998903,162031.68179633914,85.26954833902381,-162031.68179633914,162031.68179633914,164042.95276998903,162031.68179633914
lstm,8,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.014750565402209759,0.17837285441253697,0.17492115228089025,17.070036473186597,-0.17492115228089025,0.17492115228089025,164291.28612414026,161535.55204324413,84.7269124374534,-161535.55204324413,161535.55204324413,164291.28612414026,161535.55204324413
lstm,8,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",20,0.024327393621206284,0.17577465785602758,0.1750218036642902,17.09821718570955,-0.1750218036642902,0.1750218036642902,164346.37053969526,162568.39630051603,85.65952903749053,-162568.39630051603,162568.39630051603,164346.37053969526,162568.39630051603
lstm,8,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",33,0.021205313503742218,0.17750525087679112,0.17626228957089116,17.21493461326638,-0.17626228957089116,0.17626228957089116,164781.0057927226,162796.17342150447,85.68878870242148,-162796.17342150447,162796.17342150447,164781.0057927226,162796.17342150447
lstm,12,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",35,0.026515522971749306,0.18584843235143314,0.18494051127346683,18.0659630121439,-0.18494051127346683,0.18494051127346683,167123.44522681602,165314.46277536213,87.1075431709543,-165314.46277536213,165314.46277536213,167123.44522681602,165314.46277536213
lstm,8,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",14,0.02850131131708622,0.18619133289326814,0.18548260359677007,18.12116578334562,-0.18548260359677007,0.18548260359677007,167220.66973386065,165499.809707339,87.24569203902378,-165499.809707339,165499.809707339,167220.66973386065,165499.809707339
lstm,6,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",36,0.02076910436153412,0.19416597607507027,0.19226203887375523,18.77367375366269,-0.19226203887375523,0.19226203887375523,168960.93152223932,166841.99148594617,87.7796239922899,-166841.99148594617,166841.99148594617,168960.93152223932,166841.99148594617
lstm,8,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",37,0.027348492294549942,0.19540956807591067,0.19427902727039983,18.97673762446665,-0.19427902727039983,0.19427902727039983,169444.74155045568,167597.63806301524,88.3028706690317,-167597.63806301524,167597.63806301524,169444.74155045568,167597.63806301524
lstm,6,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",48,0.0214591883122921,0.20159643586012996,0.19943436114700963,19.472756340772793,-0.19943436114700963,0.19943436114700963,170583.87462226537,168439.06523113654,88.61738438260265,-168439.06523113654,168439.06523113654,170583.87462226537,168439.06523113654
lstm,6,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",48,0.0214591883122921,0.20159643586012996,0.19943436114700963,19.472756340772793,-0.19943436114700963,0.19943436114700963,170583.87462226537,168439.06523113654,88.61738438260265,-168439.06523113654,168439.06523113654,170583.87462226537,168439.06523113654
lstm,12,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",19,0.03750293329358101,0.2045394700882902,0.20403952627094918,19.93762282239688,-0.20403952627094918,0.20403952627094918,171537.39258259584,169950.96299599746,89.68048380363129,-169950.96299599746,169950.96299599746,171537.39258259584,169950.96299599746
lstm,12,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",32,0.038591571152210236,0.20837269518260026,0.20785305230530432,20.310114171542416,-0.20785305230530432,0.20785305230530432,172333.44713944962,170746.97233621834,90.10401963719958,-170746.97233621834,170746.97233621834,172333.44713944962,170746.97233621834
lstm,12,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",49,0.03265867382287979,0.2181345170651002,0.21724313228043252,21.223808096180548,-0.21724313228043252,0.21724313228043252,174171.79760436993,172488.47980462533,90.97862237924932,-172488.47980462533,172488.47980462533,174171.79760436993,172488.47980462533
lstm,12,"{'hidden_size': 16, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",27,0.04281632974743843,0.22193299549606507,0.22138118176373175,21.632087047308584,-0.22138118176373175,0.22138118176373175,174884.12314804943,173314.66747442694,91.47827709247508,-173314.66747442694,173314.66747442694,174884.12314804943,173314.66747442694
lstm,8,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.030771762132644653,0.230316239263903,0.2279459002486103,22.257238036935764,-0.2279459002486103,0.2279459002486103,175927.2224192524,173946.51513949974,91.62009078098899,-173946.51513949974,173946.51513949974,175927.2224192524,173946.51513949974
lstm,8,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",34,0.044657230377197266,0.23277422652882748,0.23210839359673194,22.67924524461761,-0.23210839359673194,0.23210839359673194,176654.708952831,175074.58583612548,92.40833101290387,-175074.58583612548,175074.58583612548,176654.708952831,175074.58583612548
lstm,12,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.03540307283401489,0.23408808440170256,0.2326251062622898,22.721239269076758,-0.2326251062622898,0.2326251062622898,176748.32529701287,174974.2689468574,92.26057149027682,-174974.2689468574,174974.2689468574,176748.32529701287,174974.2689468574
lstm,6,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",29,0.04914426803588867,0.236105866591531,0.23563552229317358,23.026809330685097,-0.23563552229317358,0.23563552229317358,177161.59726088186,175645.3711109984,92.74466698307722,-175645.3711109984,175645.3711109984,177161.59726088186,175645.3711109984
lstm,6,"{'hidden_size': 16, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",29,0.04914426803588867,0.236105866591531,0.23563552229317358,23.026809330685097,-0.23563552229317358,0.23563552229317358,177161.59726088186,175645.3711109984,92.74466698307722,-175645.3711109984,175645.3711109984,177161.59726088186,175645.3711109984
lstm,12,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",46,0.05726843327283859,0.2482018160666619,0.24779250054272337,24.216145386420354,-0.24779250054272337,0.24779250054272337,178845.7032729489,177362.12165768965,93.67779769951431,-177362.12165768965,177362.12165768965,178845.7032729489,177362.12165768965
lstm,12,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",23,0.05875592678785324,0.24915067761136656,0.24880251614960355,24.315988348591176,-0.24880251614960355,0.24880251614960355,178963.40282138492,177499.2163058386,93.76068112945889,-177499.2163058386,177499.2163058386,178963.40282138492,177499.2163058386
lstm,12,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",24,0.059522826224565506,0.2499558755081887,0.24960845737370177,24.394789612058617,-0.24960845737370177,0.24960845737370177,179066.76095595458,177603.38049465293,93.81692191130189,-177603.38049465293,177603.38049465293,179066.76095595458,177603.38049465293
lstm,8,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",21,0.057884085923433304,0.2534156747880619,0.2530058297386996,24.725830319570584,-0.2530058297386996,0.2530058297386996,179501.17313531603,178024.97968238924,94.03329904949193,-178024.97968238924,178024.97968238924,179501.17313531603,178024.97968238924
lstm,12,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",22,0.058673322200775146,0.2540797266403215,0.2538227978220813,24.809033806146225,-0.2538227978220813,0.2538227978220813,179557.2940185176,178131.33945341437,94.1170222037013,-178131.33945341437,178131.33945341437,179557.2940185176,178131.33945341437
lstm,12,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",26,0.06406478583812714,0.2558575108003329,0.25559128551396054,24.98136189769256,-0.25559128551396054,0.25559128551396054,179783.42505501775,178351.12841536995,94.23137007799603,-178351.12841536995,178351.12841536995,179783.42505501775,178351.12841536995
lstm,12,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",35,0.06300099194049835,0.26139421706138416,0.26104671089562104,25.513008857310975,-0.26104671089562104,0.26104671089562104,180433.85731619826,178982.36876467481,94.55679060196209,-178982.36876467481,178982.36876467481,180433.85731619826,178982.36876467481
lstm,12,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",59,0.06395487487316132,0.26356799217115734,0.26321906475933715,25.725353204114576,-0.26321906475933715,0.26321906475933715,180674.62262998597,179224.83464413942,94.68677756608534,-179224.83464413942,179224.83464413942,180674.62262998597,179224.83464413942
lstm,12,"{'hidden_size': 8, 'num_layers': 2, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",86,0.06752701848745346,0.2668753761644521,0.2665603521338336,26.05266943738827,-0.2665603521338336,0.2665603521338336,181027.31681212186,179589.25541632538,94.88744438310978,-179589.25541632538,179589.25541632538,181027.31681212186,179589.25541632538
lstm,8,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.05736924335360527,0.2773571968372665,0.2763329926005237,26.997879130984032,-0.2763329926005237,0.2763329926005237,182030.21206074837,180470.17367407534,95.29027710342874,-180470.17367407534,180470.17367407534,182030.21206074837,180470.17367407534
lstm,8,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.05736924335360527,0.2773571968372665,0.2763329926005237,26.997879130984032,-0.2763329926005237,0.2763329926005237,182030.21206074837,180470.17367407534,95.29027710342874,-180470.17367407534,180470.17367407534,182030.21206074837,180470.17367407534
