model,lookback,feature_selection,selected_features,n_selected_features,params,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
decision_tree,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'max_depth': 3, 'min_samples_leaf': 4, 'random_state': 42}",0.6545278206390158,0.6432188242391319,5.287702999931702,-0.6432188242391319,0.6432188242391319,93191.71113842163,90421.9756433524,47.04933688050169,-90421.9756433524,90421.9756433524,93191.71113842163,90421.9756433524
decision_tree,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'max_depth': 3, 'min_samples_leaf': 1, 'random_state': 42}",0.6545278206390158,0.6432188242391319,5.287702999931702,-0.6432188242391319,0.6432188242391319,93191.71113842163,90421.9756433524,47.04933688050169,-90421.9756433524,90421.9756433524,93191.71113842163,90421.9756433524
decision_tree,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'max_depth': 3, 'min_samples_leaf': 2, 'random_state': 42}",0.6545278206390158,0.6432188242391319,5.287702999931702,-0.6432188242391319,0.6432188242391319,93191.71113842163,90421.9756433524,47.04933688050169,-90421.9756433524,90421.9756433524,93191.71113842163,90421.9756433524
decision_tree,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'max_depth': 3, 'min_samples_leaf': 4, 'random_state': 42}",0.6545278206390158,0.6432188242391319,5.287702999931702,-0.6432188242391319,0.6432188242391319,93191.71113842163,90421.9756433524,47.04933688050169,-90421.9756433524,90421.9756433524,93191.71113842163,90421.9756433524
decision_tree,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'max_depth': 3, 'min_samples_leaf': 1, 'random_state': 42}",0.6545278206390158,0.6432188242391319,5.287702999931702,-0.6432188242391319,0.6432188242391319,93191.71113842163,90421.9756433524,47.04933688050169,-90421.9756433524,90421.9756433524,93191.71113842163,90421.9756433524
decision_tree,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'max_depth': 3, 'min_samples_leaf': 2, 'random_state': 42}",0.6545278206390158,0.6432188242391319,5.287702999931702,-0.6432188242391319,0.6432188242391319,93191.71113842163,90421.9756433524,47.04933688050169,-90421.9756433524,90421.9756433524,93191.71113842163,90421.9756433524
decision_tree,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'max_depth': 3, 'min_samples_leaf': 4, 'random_state': 42}",0.6545278206390158,0.6432188242391319,5.287702999931702,-0.6432188242391319,0.6432188242391319,93191.71113842163,90421.9756433524,47.04933688050169,-90421.9756433524,90421.9756433524,93191.71113842163,90421.9756433524
gradient_boosting,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",0.2820367586948698,0.25469299385774197,2.0877220997515633,-0.25469299385774197,0.25469299385774197,49064.45044981775,43574.75131636004,21.90783834748784,-43574.75131636004,43574.75131636004,49064.45044981775,43574.75131636004
gradient_boosting,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",0.2820625691263044,0.2547215749936444,2.08795750003088,-0.2547215749936444,0.2547215749936444,49068.14404052324,43578.910196579454,21.910070293615654,-43578.910196579454,43578.910196579454,49068.14404052324,43578.910196579454
gradient_boosting,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 3, 'random_state': 42}",0.2820868641067368,0.25474847745704804,2.088179074408508,-0.25474847745704804,0.25474847745704804,49071.62066498957,43582.824702268095,21.91217109127106,-43582.824702268095,43582.824702268095,49071.62066498957,43582.824702268095
gradient_boosting,6,importance,"lag_1, lag_2, lag_5, lag_6, lag_4, lag_3",6,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.2822522538124358,0.25493160386133223,2.089687342199746,-0.25493160386133223,0.25493160386133223,49095.285486597866,43609.4681388176,21.926469823598254,-43609.4681388176,43609.4681388176,49095.285486597866,43609.4681388176
gradient_boosting,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.28226808550016674,0.2549491320970538,2.0898317084558267,-0.2549491320970538,0.2549491320970538,49097.55053550938,43612.01810197388,21.92783831225204,-43612.01810197388,43612.01810197388,49097.55053550938,43612.01810197388
