model,lookback,feature_selection,selected_features,n_selected_features,params,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.019146571520827643,0.015655070594326043,108.45156132025254,-0.00891601983723064,0.00891601983723064,15475.623446967982,13572.809249528742,5.364772863000578,-13572.809249528742,13572.809249528742,15475.623446967982,13572.809249528742
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 400, 'learning_rate': 0.03, 'max_depth': 3, 'random_state': 42}",0.0173231809351806,0.014145152283939165,56.030594393306984,-0.008991352987919572,0.008991352987919572,15661.105851952298,14171.473635964232,5.643600176463203,-14171.473635964232,14171.473635964232,15661.105851952298,14171.473635964232
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 2, 'random_state': 42}",0.018599345142676985,0.01549544169028443,105.43842753756236,-0.009224142914865549,0.009224142914865549,15890.541785931176,13373.6430407165,5.243024513781396,-13373.6430407165,13373.6430407165,15890.541785931176,13373.6430407165
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.01907802287519814,0.01637239276650521,108.21004162133174,-0.010130815479688094,0.010130815479688094,16251.125492107867,14075.934735060326,5.547820655262109,-14075.934735060326,14075.934735060326,16251.125492107867,14075.934735060326
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 400, 'learning_rate': 0.03, 'max_depth': 2, 'random_state': 42}",0.018637461278437593,0.015905061490819033,104.19127252386453,-0.010280745011454784,0.010280745011454784,16362.380254036832,13724.36238232362,5.37431717673465,-13724.36238232362,13724.36238232362,16362.380254036832,13724.36238232362
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.013743136448221714,0.011631535998833716,51.69710102641637,-0.008214139435090369,0.008214139435090369,16365.35989764105,15276.338799290103,6.102466088568317,-15276.338799290103,15276.338799290103,16365.35989764105,15276.338799290103
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 3, 'random_state': 42}",0.015082975296646668,0.01209537786552127,48.69100775939844,-0.009381538188990372,0.009381538188990372,16424.7932222128,14846.649140843778,5.882183224001256,-14846.649140843778,14846.649140843778,16424.7932222128,14846.649140843778
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 2, 'random_state': 42}",0.02205620514185685,0.016887036533550583,123.61126626261468,-0.010086632066464941,0.010086632066464941,16697.53156094674,14836.859135883285,5.877855881658728,-14836.859135883285,14836.859135883285,16697.53156094674,14836.859135883285
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 200, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.017280511732463616,0.013933916745055014,54.42852457600845,-0.009857632651188884,0.009857632651188884,17114.591088069697,15462.63510948215,6.140017868274505,-15462.63510948215,15462.63510948215,17114.591088069697,15462.63510948215
gradient_boosting,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 2, 'random_state': 42}",0.021962316576779075,0.01719242820073329,122.20368399321693,-0.010576748098808465,0.010576748098808465,17364.523861954734,15364.309091553621,6.074750821640306,-15364.309091553621,15364.309091553621,17364.523861954734,15364.309091553621
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 3, 'random_state': 42}",0.016492506581439727,0.01338656798775426,88.3332996967117,-0.00905782675408269,0.00905782675408269,17368.553179693805,15777.04218524808,6.24236449761977,-15777.04218524808,15777.04218524808,17368.553179693805,15777.04218524808
